iter	Logloss
1514	0.29414293
1515	0.2941396749
1516	0.2941369129
1517	0.2941330277
1518	0.2941325344
1519	0.2941304241
1520	0.294127381
1521	0.2941242977
1522	0.2941216547
1523	0.2941188798
1524	0.2941141203
1525	0.2941110365
1526	0.294108577
1527	0.2941036529
1528	0.2941005781
1529	0.294097994
1530	0.2940950158
1531	0.2940917623
1532	0.2940889154
1533	0.2940867408
1534	0.2940835394
1535	0.2940810478
1536	0.2940799695
1537	0.2940771622
1538	0.2940748485
1539	0.2940714103
1540	0.2940691479
1541	0.2940686085
1542	0.2940660049
1543	0.2940643022
1544	0.2940619756
1545	0.2940594574
1546	0.2940558483
1547	0.2940537051
1548	0.294050188
1549	0.2940463222
1550	0.2940446788
1551	0.2940422379
1552	0.2940390697
1553	0.294037308
1554	0.2940366702
1555	0.2940323968
1556	0.2940293222
1557	0.2940267492
1558	0.294023849
1559	0.2940219154
1560	0.29401995
1561	0.2940168073
1562	0.294015223
1563	0.2940125481
1564	0.2940102799
1565	0.2940075384
1566	0.2940063624
1567	0.2940039015
1568	0.2940033163
1569	0.2940009295
1570	0.2939994438
1571	0.2939966562
1572	0.2939928962
1573	0.2939902089
1574	0.2939886902
1575	0.2939861395
1576	0.2939845487
1577	0.293983418
1578	0.2939801048
1579	0.2939775381
1580	0.2939771568
1581	0.2939739157
1582	0.2939713917
1583	0.2939696232
1584	0.2939687029
1585	0.2939667308
1586	0.2939633385
1587	0.2939608076
1588	0.2939562324
1589	0.2939531424
1590	0.2939494017
1591	0.2939469955
1592	0.2939443528
1593	0.2939423744
1594	0.2939403297
1595	0.2939374244
1596	0.2939345513
1597	0.2939336047
1598	0.293931731
1599	0.2939291804
1600	0.293926564
1601	0.2939231406
1602	0.2939197793
1603	0.2939175508
1604	0.29391715
1605	0.2939157432
1606	0.2939144546
1607	0.2939132187
1608	0.2939091169
1609	0.2939083606
1610	0.293906362
1611	0.2939045016
1612	0.293900933
1613	0.2938983166
1614	0.2938959303
1615	0.2938935042
1616	0.2938907507
1617	0.2938878212
1618	0.2938847966
1619	0.2938819763
1620	0.2938784132
1621	0.2938773197
1622	0.2938762547
1623	0.293874061
1624	0.2938713722
1625	0.2938695708
1626	0.2938658494
1627	0.2938650582
1628	0.2938636251
1629	0.2938618306
1630	0.2938590696
1631	0.293855559
1632	0.2938520491
1633	0.2938484528
1634	0.2938454021
1635	0.2938422219
1636	0.2938408677
1637	0.2938378371
1638	0.2938362857
1639	0.2938322492
1640	0.2938283047
1641	0.2938239367
1642	0.2938201041
1643	0.2938169237
1644	0.2938135316
1645	0.2938100321
1646	0.2938069095
1647	0.293805989
1648	0.2938055946
1649	0.2938032604
1650	0.2938012816
1651	0.2938009136
1652	0.2937984685
1653	0.2937960508
1654	0.293792941
1655	0.2937905347
1656	0.293787892
1657	0.2937873331
1658	0.2937847168
1659	0.2937840921
1660	0.2937820996
1661	0.2937787179
1662	0.2937757461
1663	0.293773683
1664	0.2937707442
1665	0.2937685043
1666	0.293766256
1667	0.2937638629
1668	0.2937613911
1669	0.2937589908
1670	0.2937561867
1671	0.2937540306
1672	0.293752986
1673	0.293749035
1674	0.2937464853
1675	0.293743744
1676	0.2937432835
1677	0.2937402589
1678	0.2937366955
1679	0.293733758
1680	0.293731182
1681	0.2937307482
1682	0.2937272575
1683	0.2937252794
1684	0.2937231554
1685	0.2937209594
1686	0.2937202624
1687	0.2937197891
1688	0.2937169948
1689	0.2937162387
1690	0.2937122658
1691	0.2937104316
1692	0.2937074273
1693	0.2937040548
1694	0.2937029175
1695	0.2937006042
1696	0.2937002954
1697	0.2936997297
1698	0.2936957851
1699	0.2936936956
1700	0.2936906507
1701	0.2936876793
1702	0.2936873505
1703	0.2936848672
1704	0.2936827832
1705	0.2936793924
1706	0.2936760759
1707	0.2936735198
1708	0.2936730532
1709	0.2936701544
1710	0.2936673555
1711	0.2936657778
1712	0.2936621555
1713	0.2936613403
1714	0.2936589209
1715	0.2936558607
1716	0.2936540061
1717	0.293651345
1718	0.2936493332
1719	0.2936478338
1720	0.2936448489
1721	0.2936427238
1722	0.2936402718
1723	0.293637298
1724	0.2936342604
1725	0.2936338789
1726	0.2936311774
1727	0.2936284494
1728	0.2936276448
1729	0.2936258828
1730	0.2936250743
1731	0.2936225432
1732	0.2936208537
1733	0.2936193877
1734	0.2936172051
1735	0.2936136552
1736	0.2936111437
1737	0.2936085995
1738	0.2936056469
1739	0.29360236
1740	0.2936017684
1741	0.293599816
1742	0.2935975743
1743	0.2935945504
1744	0.2935937876
1745	0.2935933535
1746	0.2935907961
1747	0.2935894348
1748	0.2935872456
1749	0.2935849712
1750	0.2935808489
1751	0.2935790417
1752	0.2935762384
1753	0.2935751012
1754	0.2935747659
1755	0.2935714922
1756	0.2935686632
1757	0.2935654284
1758	0.2935629031
1759	0.2935624299
1760	0.2935583531
1761	0.2935556116
1762	0.2935526666
1763	0.2935494386
1764	0.2935465656
1765	0.2935434763
1766	0.2935406397
1767	0.2935382078
1768	0.2935358081
1769	0.2935331519
1770	0.2935297013
1771	0.293526306
1772	0.2935233993
1773	0.2935209081
1774	0.2935179431
1775	0.2935147548
1776	0.2935141829
1777	0.2935122697
1778	0.2935096151
1779	0.2935071632
1780	0.2935048785
1781	0.2935033666
1782	0.2935011638
1783	0.2934986221
1784	0.2934966626
1785	0.2934953356
1786	0.2934947507
1787	0.2934938304
1788	0.2934909568
1789	0.2934902404
1790	0.2934880381
1791	0.293484777
1792	0.2934819038
1793	0.2934813386
1794	0.2934798071
1795	0.2934763747
1796	0.2934735319
1797	0.2934714019
1798	0.2934693246
1799	0.2934688579
1800	0.2934658272
1801	0.2934639665
1802	0.2934606596
1803	0.2934577807
1804	0.2934544938
1805	0.2934527055
1806	0.2934510294
1807	0.2934478011
1808	0.2934472552
1809	0.2934446798
1810	0.2934427667
1811	0.2934397425
1812	0.2934376388
1813	0.2934342012
1814	0.2934315125
1815	0.2934310787
1816	0.2934291131
1817	0.2934260234
1818	0.2934228415
1819	0.293422381
1820	0.2934207244
1821	0.2934185162
1822	0.2934163797
1823	0.2934158602
1824	0.2934134285
1825	0.2934111348
1826	0.2934081959
1827	0.2934065656
1828	0.2934061975
1829	0.2934035549
1830	0.2934020096
1831	0.2933994514
1832	0.2933980908
1833	0.2933954368
1834	0.2933951411
1835	0.2933928203
1836	0.2933925178
1837	0.2933895784
1838	0.2933859387
1839	0.2933843545
1840	0.2933806537
1841	0.2933786805
1842	0.2933763621
1843	0.293374475
1844	0.2933718754
1845	0.2933702516
1846	0.2933676689
1847	0.2933674717
1848	0.2933663674
1849	0.293362344
1850	0.2933597474
1851	0.2933571667
1852	0.2933545248
1853	0.2933536046
1854	0.2933507844
1855	0.293346945
1856	0.2933448154
1857	0.2933443684
1858	0.2933419638
1859	0.2933399724
1860	0.2933377834
1861	0.2933353186
1862	0.2933329525
1863	0.29333152
1864	0.2933306983
1865	0.2933287655
1866	0.2933258666
1867	0.2933235596
1868	0.2933214427
1869	0.2933182287
1870	0.2933156585
1871	0.2933140482
1872	0.2933127269
1873	0.2933100804
1874	0.2933096465
1875	0.2933066619
1876	0.2933045858
1877	0.2933017714
1878	0.2932997599
1879	0.2932975699
1880	0.2932969324
1881	0.293294299
1882	0.2932937467
1883	0.2932913591
1884	0.2932875394
1885	0.2932842852
1886	0.2932821429
1887	0.2932802956
1888	0.2932766886
1889	0.2932737244
1890	0.2932713653
1891	0.2932687487
1892	0.2932668816
1893	0.2932643703
1894	0.2932619654
1895	0.2932617419
1896	0.2932590977
1897	0.2932573884
1898	0.2932552527
1899	0.293253242
1900	0.2932524536
1901	0.2932497648
1902	0.2932466224
1903	0.2932456033
1904	0.2932432046
1905	0.2932427049
1906	0.2932398512
1907	0.2932372873
1908	0.2932348737
1909	0.2932325981
1910	0.2932302727
1911	0.2932273078
1912	0.293223876
1913	0.2932217591
1914	0.293217637
1915	0.2932146847
1916	0.2932114568
1917	0.2932090117
1918	0.2932070204
1919	0.2932043979
1920	0.2932041743
1921	0.2932018274
1922	0.2931993936
1923	0.2931987165
1924	0.2931950415
1925	0.2931924315
1926	0.2931893877
1927	0.293185746
1928	0.2931838985
1929	0.2931826626
1930	0.2931803111
1931	0.2931797326
1932	0.2931794172
1933	0.2931767508
1934	0.2931764416
1935	0.2931747455
1936	0.2931722468
1937	0.2931699319
1938	0.293167178
1939	0.2931644366
1940	0.2931619907
1941	0.2931591715
1942	0.2931586457
1943	0.293156019
1944	0.2931523317
1945	0.2931499578
1946	0.2931482488
1947	0.2931458858
1948	0.2931448537
1949	0.2931418701
1950	0.2931402529
1951	0.2931379977
1952	0.293136113
1953	0.2931337869
1954	0.2931304279
1955	0.2931280875
1956	0.2931258456
1957	0.2931219536
1958	0.2931195804
1959	0.2931176278
1960	0.2931152876
1961	0.2931128619
1962	0.2931106802
1963	0.2931084323
1964	0.2931045601
1965	0.2931036264
1966	0.2931016416
1967	0.2930996624
1968	0.2930978358
1969	0.2930946905
1970	0.2930919099
1971	0.2930906207
1972	0.2930887602
1973	0.2930857919
1974	0.2930835766
1975	0.2930823679
1976	0.2930813825
1977	0.2930795271
1978	0.293078002
1979	0.2930765165
1980	0.2930745513
1981	0.2930724812
1982	0.2930699238
1983	0.2930679587
1984	0.2930650989
1985	0.2930632316
1986	0.2930607537
1987	0.293058709
1988	0.2930568155
1989	0.2930549945
1990	0.2930538111
1991	0.2930510169
1992	0.2930487292
1993	0.2930466387
1994	0.2930437393
1995	0.2930424175
1996	0.2930404578
1997	0.2930380054
1998	0.2930360982
1999	0.2930337842
2000	0.2930321371
2001	0.2930277523
2002	0.2930250529
2003	0.2930222353
2004	0.2930199232
2005	0.2930172312
2006	0.2930153575
2007	0.2930129122
2008	0.2930113215
2009	0.2930103683
2010	0.2930076066
2011	0.2930048901
2012	0.2930019383
2013	0.292999902
2014	0.2929985675
2015	0.2929950043
2016	0.29299365
2017	0.2929911716
2018	0.2929885156
2019	0.2929866224
2020	0.292984216
2021	0.2929821121
2022	0.2929814347
2023	0.2929797383
2024	0.2929770296
2025	0.2929742816
2026	0.2929724275
2027	0.2929696946
2028	0.2929666468
2029	0.2929648139
2030	0.2929626708
2031	0.2929611197
2032	0.2929597524
2033	0.2929591013
2034	0.2929567936
2035	0.2929550317
2036	0.2929520011
2037	0.2929486286
2038	0.2929460416
2039	0.292943813
2040	0.2929418346
2041	0.2929384299
2042	0.2929368981
2043	0.2929351901
2044	0.2929317303
2045	0.2929289972
2046	0.2929251448
2047	0.292924757
2048	0.2929227848
2049	0.2929204838
2050	0.2929189981
2051	0.2929160127
2052	0.2929124231
2053	0.2929106219
2054	0.2929089784
2055	0.2929069665
2056	0.2929052313
2057	0.2929027527
2058	0.2929010434
2059	0.2928983341
2060	0.292894981
2061	0.2928926902
2062	0.2928901347
2063	0.2928886225
2064	0.2928867228
2065	0.2928851713
2066	0.2928828203
2067	0.2928802972
2068	0.2928777353
2069	0.2928741987
2070	0.2928711486
2071	0.2928698799
2072	0.292867763
2073	0.2928655343
2074	0.2928634044
2075	0.29286086
2076	0.2928583426
2077	0.2928557392
2078	0.2928533222
2079	0.2928518035
2080	0.2928515472
2081	0.2928488387
2082	0.2928459103
2083	0.2928436087
2084	0.292841735
2085	0.2928391646
